"","condition","t","pred_frac"
"746",8,13.6363636363636,0.791235538896496
"747",8,13.9393939393939,0.792666755571164
"748",8,14.2424242424242,0.79398116298562
"749",8,14.5454545454545,0.795188294569369
"750",8,14.8484848484848,0.796296905677656
"751",8,15.1515151515152,0.797315037094285
"752",8,15.4545454545455,0.798250073351614
"753",8,15.7575757575758,0.799108796290755
"754",8,16.0606060606061,0.799897434250436
"755",8,16.3636363636364,0.800621707241293
"756",8,16.6666666666667,0.801286868433252
"757",8,16.969696969697,0.801897742256898
"758",8,17.2727272727273,0.802458759395189
"759",8,17.5757575757576,0.802973988919313
"760",8,17.8787878787879,0.803447167801758
"761",8,18.1818181818182,0.803881728020667
"762",8,18.4848484848485,0.804280821452061
"763",8,18.7878787878788,0.804647342730474
"764",8,19.0909090909091,0.804983950243808
"765",8,19.3939393939394,0.805293085414687
"766",8,19.6969696969697,0.805576990408155
"767",8,20,0.805837724394155
"768",8,20.3030303030303,0.806077178482739
"769",8,20.6060606060606,0.806297089440337
"770",8,20.9090909090909,0.806499052286567
"771",8,21.2121212121212,0.80668453186295
"772",8,21.5151515151515,0.806854873457442
"773",8,21.8181818181818,0.807011312561846
"774",8,22.1212121212121,0.807154983832854
"775",8,22.4242424242424,0.807286929321752
"776",8,22.7272727272727,0.807408106032436
"777",8,23.030303030303,0.807519392862586
"778",8,23.3333333333333,0.807621596978336
"779",8,23.6363636363636,0.807715459668666
"780",8,23.9393939393939,0.807801661721992
"781",8,24.2424242424242,0.80788082836394
"782",8,24.5454545454545,0.807953533792122
"783",8,24.8484848484848,0.80802030534081
"784",8,25.1515151515152,0.808081627305696
"785",8,25.4545454545455,0.808137944456511
"786",8,25.7575757575758,0.808189665262943
"787",8,26.0606060606061,0.80823716485728
"788",8,26.3636363636364,0.808280787755256
"789",8,26.6666666666667,0.808320850354829
"790",8,26.969696969697,0.808357643231025
"791",8,27.2727272727273,0.808391433243487
"792",8,27.5757575757576,0.808422465472009
"793",8,27.8787878787879,0.808450964994114
"794",8,28.1818181818182,0.808477138517542
"795",8,28.4848484848485,0.808501175879504
"796",8,28.7878787878788,0.808523251423582
"797",8,29.0909090909091,0.808543525264243
"798",8,29.3939393939394,0.808562144448156
"799",8,29.6969696969697,0.808579244020722
"800",8,30,0.808594948005565
"801",9,0,0
"802",9,0.303030303030303,0.0797891794849233
"803",9,0.606060606060606,0.152390644573181
"804",9,0.909090909090909,0.21845189206298
"805",9,1.21212121212121,0.278562089764958
"806",9,1.51515151515152,0.333257331000432
"807",9,1.81818181818182,0.383025415754349
"808",9,2.12121212121212,0.428310201123694
"809",9,2.42424242424242,0.469515559860877
"810",9,2.72727272727273,0.507008982316386
"811",9,3.03030303030303,0.54112485390468
"812",9,3.33333333333333,0.572167437323414
"813",9,3.63636363636364,0.600413586122955
"814",9,3.93939393939394,0.626115213827188
"815",9,4.24242424242424,0.64950154062646
"816",9,4.54545454545455,0.670781137679852
"817",9,4.84848484848485,0.690143787258871
"818",9,5.15151515151515,0.707762175322292
"819",9,5.45454545454546,0.723793431617383
"820",9,5.75757575757576,0.738380531042925
"821",9,6.06060606060606,0.751653568772089
"822",9,6.36363636363636,0.763730920507371
"823",9,6.66666666666667,0.774720298215327
"824",9,6.96969696969697,0.784719710756681
"825",9,7.27272727272727,0.793818337979202
"826",9,7.57575757575758,0.802097326068956
"827",9,7.87878787878788,0.809630511253271
"828",9,8.18181818181818,0.816485078309769
"829",9,8.48484848484848,0.822722159754396
"830",9,8.78787878787879,0.828397381052295
"831",9,9.09090909090909,0.833561356714
"832",9,9.3939393939394,0.83826014170139
"833",9,9.6969696969697,0.842535642169265
"834",9,10,0.846425989205757
"835",9,10.3030303030303,0.849965878904766
"836",9,10.6060606060606,0.853186881803379
"837",9,10.9090909090909,0.856117724443979
"838",9,11.2121212121212,0.85878454557216
"839",9,11.5151515151515,0.861211129255363
"840",9,11.8181818181818,0.863419117001284
"841",9,12.1212121212121,0.86542820076785
"842",9,12.4242424242424,0.867256298586117
"843",9,12.7272727272727,0.868919714362387
"844",9,13.030303030303,0.870433283284737
"845",9,13.3333333333333,0.871810504130771
"846",9,13.6363636363636,0.873063659656591
"847",9,13.9393939393939,0.87420392614066
"848",9,14.2424242424242,0.875241473059538
"849",9,14.5454545454545,0.876185553784451
"850",9,14.8484848484848,0.877044588107561
"851",9,15.1515151515152,0.877826237333953
"852",9,15.4545454545455,0.878537472609055
"853",9,15.7575757575758,0.879184637090859
"854",9,16.0606060606061,0.879773502521426
"855",9,16.3636363636364,0.880309320702225
"856",9,16.6666666666667,0.880796870332364
"857",9,16.969696969697,0.881240499627461
"858",9,17.2727272727273,0.881644165099246
"859",9,17.5757575757576,0.882011466841742
"860",9,17.8787878787879,0.882345680638736
"861",9,18.1818181818182,0.882649787178885
"862",9,18.4848484848485,0.882926498639013
"863",9,18.7878787878788,0.883178282872686
"864",9,19.0909090909091,0.883407385419783
"865",9,19.3939393939394,0.883615849533365
"866",9,19.6969696969697,0.883805534402442
"867",9,20,0.883978131733169
"868",9,20.3030303030303,0.884135180836344
"869",9,20.6060606060606,0.884278082355759
"870",9,20.9090909090909,0.884408110759859
"871",9,21.2121212121212,0.884526425708098
"872",9,21.5151515151515,0.88463408239337
"873",9,21.8181818181818,0.884732040952761
"874",9,22.1212121212121,0.884821175030535
"875",9,22.4242424242424,0.88490227956974
"876",9,22.7272727272727,0.884976077901915
"877",9,23.030303030303,0.885043228198127
"878",9,23.3333333333333,0.885104329338878
"879",9,23.6363636363636,0.885159926255224
"880",9,23.9393939393939,0.885210514788746
"881",9,24.2424242424242,0.885256546113721
"882",9,24.5454545454545,0.885298430760922
"883",9,24.8484848484848,0.885336542278939
"884",9,25.1515151515152,0.885371220565676
"885",9,25.4545454545455,0.885402774899737
"886",9,25.7575757575758,0.885431486698724
"887",9,26.0606060606061,0.885457612029066
"888",9,26.3636363636364,0.88548138388975
"889",9,26.6666666666667,0.88550301429032
"890",9,26.969696969697,0.885522696141695
"891",9,27.2727272727273,0.885540604976635
"892",9,27.5757575757576,0.885556900515241
"893",9,27.8787878787879,0.885571728089417
"894",9,28.1818181818182,0.885585219939012
"895",9,28.4848484848485,0.885597496391203
"896",9,28.7878787878788,0.885608666933636
"897",9,29.0909090909091,0.885618831190892
"898",9,29.3939393939394,0.885628079812986
"899",9,29.6969696969697,0.885636495283836
"900",9,30,0.885644152656892
"901",10,0,0
"902",10,0.303030303030303,0.0675031444990678
"903",10,0.606060606060606,0.129414194369597
"904",10,0.909090909090909,0.186196409842894
"905",10,1.21212121212121,0.23827467375214
"906",10,1.51515151515152,0.286038670792314
"907",10,1.81818181818182,0.329845803403905
"908",10,2.12121212121212,0.370023866099021
"909",10,2.42424242424242,0.406873498241017
"910",10,2.72727272727273,0.440670433630972
"911",10,3.03030303030303,0.471667563733962
"912",10,3.33333333333333,0.500096829983566
"913",10,3.63636363636364,0.526170959324105
"914",10,3.93939393939394,0.550085055977114
"915",10,4.24242424242424,0.572018061342717
"916",10,4.54545454545455,0.592134092959869
"917",10,4.84848484848485,0.610583672544473
"918",10,5.15151515151515,0.627504852294382
"919",10,5.45454545454546,0.643024247889045
"920",10,5.75757575757576,0.657257985913426
"921",10,6.06060606060606,0.67031257279543
"922",10,6.36363636363636,0.682285691758829
"923",10,6.66666666666667,0.69326693375503
"924",10,6.96969696969697,0.703338467842995
"925",10,7.27272727272727,0.712575656033559
"926",10,7.57575757575758,0.721047617198825
"927",10,7.87878787878788,0.728817744266183
"928",10,8.18181818181818,0.735944178566947
"929",10,8.48484848484848,0.742480244889008
"930",10,8.78787878787879,0.748474850488868
"931",10,9.09090909090909,0.753972851048712
"932",10,9.3939393939394,0.759015386316878
"933",10,9.6969696969697,0.763640187943203
"934",10,10,0.767881861812672
"935",10,10.3030303030303,0.771772146989992
"936",10,10.6060606060606,0.77534015321268
"937",10,10.9090909090909,0.77861257870975
"938",10,11.2121212121212,0.781613909975874
"939",10,11.5151515151515,0.784366604995845
"940",10,11.8181818181818,0.78689126129037
"941",10,12.1212121212121,0.789206770040609
"942",10,12.4242424242424,0.791330457444737
"943",10,12.7272727272727,0.793278214364242
"944",10,13.030303030303,0.795064615230068
"945",10,13.3333333333333,0.79670302709834
"946",10,13.6363636363636,0.79820570967169
"947",10,13.9393939393939,0.799583907034621
"948",10,14.2424242424242,0.800847931789336
"949",10,14.5454545454545,0.802007242221575
"950",10,14.8484848484848,0.803070513073894
"951",10,15.1515151515152,0.804045700455939
"952",10,15.4545454545455,0.804940101377421
"953",10,15.7575757575758,0.805760408349267
"954",10,16.0606060606061,0.8065127594615
"955",10,16.3636363636364,0.807202784312568
"956",10,16.6666666666667,0.807835646133798
"957",10,16.969696969697,0.808416080424171
"958",10,17.2727272727273,0.808948430384525
"959",10,17.5757575757576,0.80943667941631
"960",10,17.8787878787879,0.809884480928081
"961",10,18.1818181818182,0.810295185672774
"962",10,18.4848484848485,0.810671866820287
"963",10,18.7878787878788,0.811017342953023
"964",10,19.0909090909091,0.811334199156413
"965",10,19.3939393939394,0.811624806362276
"966",10,19.6969696969697,0.811891339089728
"967",10,20,0.8121357917164
"968",10,20.3030303030303,0.812359993401717
"969",10,20.6060606060606,0.812565621773902
"970",10,20.9090909090909,0.812754215483123
"971",10,21.2121212121212,0.81292718571471
"972",10,21.5151515151515,0.813085826748595
"973",10,21.8181818181818,0.813231325643992
"974",10,22.1212121212121,0.813364771121767
"975",10,22.4242424242424,0.813487161710989
"976",10,22.7272727272727,0.813599413220592
"977",10,23.030303030303,0.81370236559208
"978",10,23.3333333333333,0.813796789184533
"979",10,23.6363636363636,0.813883390538954
"980",10,23.9393939393939,0.813962817665086
"981",10,24.2424242424242,0.814035664890257
"982",10,24.5454545454545,0.814102477306536
"983",10,24.8484848484848,0.814163754849486
"984",10,25.1515151515152,0.81421995603901
"985",10,25.4545454545455,0.814271501410314
