"condition","surface","t","pred_min","pred_max","pred_q25","pred_q75"
1,"sand",0,0,0,0,0
1,"sand",0.150753768844221,0.0140364239921504,0.0196093604763489,0.0159161758773106,0.0190235716103263
1,"sand",0.301507537688442,0.0277726116431538,0.038701297785335,0.0314714909632122,0.0375599240413714
1,"sand",0.452261306532663,0.0412149849491391,0.0572894649338705,0.0466741343107929,0.0556215395983767
1,"sand",0.603015075376884,0.0543698285410051,0.0753871546732593,0.0615321089770908,0.0732205806927118
1,"sand",0.753768844221105,0.0672432926226345,0.0930073090050964,0.0760532362510746,0.0903688980427508
1,"sand",0.904522613065327,0.0798413958462619,0.110162528436339,0.0902451597854391,0.107078038664439
1,"sand",1.05527638190955,0.0921700281263377,0.126865080990167,0.104115349634406,0.123359253656947
1,"sand",1.20603015075377,0.104234953393204,0.143126910979082,0.117671106199671,0.139223505788658
1,"sand",1.35678391959799,0.116041812287868,0.158959647546509,0.130919564086586,0.154681476888632
1,"sand",1.50753768844221,0.12759612479914,0.174374612983021,0.14386769587262,0.169743575048512
1,"sand",1.65829145728643,0.138903292844358,0.18938283082312,0.156522315790105,0.184419941639754
1,"sand",1.80904522613065,0.149968602794912,0.203995033728379,0.168890083325195,0.198720458150906
1,"sand",1.95979899497487,0.160797227947752,0.218221671162571,0.180977506734978,0.212654752849561
1,"sand",2.1105527638191,0.171394230944026,0.232072916864279,0.19279094648457,0.226232207273475
1,"sand",2.26130653266332,0.181764566135985,0.24555867612233,0.204336618606046,0.239461962555237
1,"sand",2.41206030150754,0.191913081903264,0.258688592859254,0.215620597980954,0.252352925584755
1,"sand",2.56281407035176,0.201844522919614,0.271472056527837,0.226648821548181,0.264913775013723
1,"sand",2.71356783919598,0.211563532371148,0.283918208825698,0.23742709143885,0.277152967106124
1,"sand",2.8643216080402,0.221074654127145,0.296035950232688,0.247961078039918,0.289078741438711
1,"sand",3.01507537688442,0.230382334864417,0.307833946375795,0.258256322988095,0.30069912645532
1,"sand",3.16582914572864,0.239490926146234,0.319320634226097,0.268318242095673,0.312021944878762
1,"sand",3.31658291457286,0.248404686456788,0.3305042281322,0.278152128209808,0.323054818983948
1,"sand",3.46733668341709,0.257127783192132,0.341392725694473,0.287763154006785,0.33380517573581
1,"sand",3.61809045226131,0.265664294608541,0.351993913484289,0.297156374722717,0.344280251795472
1,"sand",3.76884422110553,0.27401821172919,0.362315372612345,0.306336730822163,0.354487098398073
1,"sand",3.91959798994975,0.282193440210058,0.372364484150061,0.315309050606043,0.364432586105512
1,"sand",4.07035175879397,0.290193802165912,0.382148434407923,0.324078052760251,0.374123409437334
1,"sand",4.22110552763819,0.298023037957237,0.391674220074551,0.332648348846317,0.383566091382886
1,"sand",4.37185929648241,0.305684807938945,0.400948653220163,0.341024445735417,0.392766987797779
1,"sand",4.52261306532663,0.313182694171679,0.409978366168016,0.34921074798705,0.401732291687624
1,"sand",4.67336683417085,0.320520202096512,0.418769816237307,0.35721156017361,0.41046803738195
1,"sand",4.82412060301507,0.327700762173822,0.427329290360924,0.365031089152115,0.418980104601088
1,"sand",4.9748743718593,0.334727731487116,0.435662909581351,0.372673446284265,0.427274222418804
1,"sand",5.12562814070352,0.341604395312548,0.443776633427943,0.380142649606032,0.435355973123324
1,"sand",5.27638190954774,0.348333968654863,0.451676264178694,0.387442625947908,0.443230795979377
1,"sand",5.42713567839196,0.354919597750487,0.459367451009565,0.394577213006955,0.450903990893778
1,"sand",5.57788944723618,0.361364361538472,0.466855694034308,0.401550161371736,0.458380721987045
1,"sand",5.7286432160804,0.367671273099967,0.474146348237707,0.408365136501204,0.465666021073439
1,"sand",5.87939698492462,0.373843281066913,0.481244627305026,0.415025720658606,0.47276479105179
1,"sand",6.03015075376884,0.379883271000593,0.488155607350417,0.421535414801411,0.479681809209389
1,"sand",6.18090452261306,0.385794066740704,0.494884230546947,0.427897640428277,0.486421730441183
1,"sand",6.33165829145729,0.39157843172557,0.501435308660834,0.434115741384022,0.492989090386439
1,"sand",6.48241206030151,0.397239070284111,0.507813526492438,0.44019298562356,0.49938830848499
1,"sand",6.63316582914573,0.402778628900189,0.514023445226449,0.44613256693574,0.505623690955139
1,"sand",6.78391959798995,0.408199697449894,0.520069505693675,0.45193760662799,0.511699433695216
1,"sand",6.93467336683417,0.413504810412379,0.525956031546766,0.45761115517267,0.517619625110755
1,"sand",7.08542713567839,0.418696448054789,0.531687232352141,0.463156193815994,0.523388248869189
1,"sand",7.23618090452261,0.423777037591842,0.537267206600328,0.468575636150376,0.529009186583939
1,"sand",7.38693467336683,0.428748954320612,0.542699944636871,0.473872329651041,0.53448622042968
1,"sand",7.53768844221105,0.433614522731037,0.547989331515903,0.479049057177697,0.539823035690582
1,"sand",7.68844221105528,0.438376017592675,0.553139149778424,0.484108538442079,0.545023223243216
1,"sand",7.8391959798995,0.443035665018211,0.558153082157265,0.489053431442135,0.550090281975817
1,"sand",7.98994974874372,0.447595643504217,0.56303471421068,0.493886333863602,0.555027621145531
1,"sand",8.14070351758794,0.452058084949656,0.56778753688645,0.498609784449743,0.559838562675238
1,"sand",8.29145728643216,0.45642507565259,0.572414949018324,0.503226264339931,0.564526343391495
1,"sand",8.44221105527638,0.460698657285578,0.576920259756587,0.507738198377819,0.569094117205113
1,"sand",8.5929648241206,0.464880827850206,0.581306690934502,0.51214795638978,0.573544957235848
1,"sand",8.74371859296482,0.468973542611199,0.585577379372298,0.51645785443428,0.577881857882614
1,"sand",8.89447236180904,0.472978715010555,0.589735379120376,0.520670156022861,0.582107736840646
1,"sand",9.04522613065327,0.476898217562128,0.593783663643312,0.524787073313379,0.586225437066945
1,"sand",9.19597989949749,0.480733882727065,0.597725127946243,0.528810768276114,0.590237728695358
1,"sand",9.34673366834171,0.484487503770534,0.601562590645138,0.532743353833384,0.594147310902553
1,"sand",9.49748743718593,0.488160835600115,0.605298795982442,0.53658689497326,0.597956813726186
1,"sand",9.64824120603015,0.491755595586258,0.608936415789542,0.540343409837968,0.601668799836446
1,"sand",9.79899497487437,0.4952734643652,0.612478051397436,0.544014870787562,0.605285766262204
1,"sand",9.94974874371859,0.498716086624699,0.615926235497002,0.547603205439417,0.608810146072917
1,"sand",10.1005025125628,0.502085071872969,0.619283433950166,0.551110297684111,0.612244310017424
1,"sand",10.251256281407,0.505381995191157,0.622552047553295,0.554537988678209,0.61559056812073
1,"sand",10.4020100502513,0.508608397969736,0.625734413754043,0.557888077814501,0.61885117123988
1,"sand",10.5527638190955,0.511765788629143,0.628832808322913,0.561162323670184,0.622028312579934
1,"sand",10.7035175879397,0.514855643324996,0.631849446980696,0.564362444933499,0.625124129171111
1,"sand",10.8542713567839,0.517879406638238,0.634786486982981,0.56749012130932,0.628140703308052
1,"sand",11.0050251256281,0.52083849225051,0.637646028662846,0.570546994404158,0.631080063952212
1,"sand",11.1557788944724,0.523734283605079,0.640430116932846,0.57353466859106,0.633944188098298
1,"sand",11.3065326633166,0.526568134553638,0.643140742747372,0.576454711854857,0.636735002105696
1,"sand",11.4572864321608,0.529341369989254,0.645779844526415,0.579308656618207,0.639454382995764
1,"sand",11.608040201005,0.532055286465797,0.648349309541774,0.582098000548872,0.64210415971589
1,"sand",11.7587939698492,0.534711152804103,0.650850975266673,0.584824207348646,0.644686114371139
1,"sand",11.9095477386935,0.537310210685182,0.653286630689776,0.587488707524372,0.64720198342435
1,"sand",12.0603015075377,0.53985367523073,0.655658017594528,0.590092899141432,0.649653458865465
1,"sand",12.2110552763819,0.542342735571231,0.657966831804736,0.592638148560122,0.652042189350899
1,"sand",12.3618090452261,0.544778555401902,0.660214724397283,0.595125791155299,0.654369781313702
